ID,country,family_importance,friends_importance,leisure_importance,work_importance,freedom,life_satisfaction,financial_satisfaction,political_scale,birthyear,age,religiousity,sex,marital_status,employment
360071261,IDN,1,1,2,1,7,8,7,7,1987,31,Not a religious person,Male,Married,Self employed
360071262,IDN,1,1,1,1,9,7,7,5,1999,19,A religious person,Male,Single,Unemployed
360071263,IDN,1,1,2,1,8,6,6,7,1991,26,Not a religious person,Male,Single,Full time
360071264,IDN,1,3,1,1,7,7,4,10,1988,30,A religious person,Male,Married,Full time
360071265,IDN,1,2,3,1,8,9,5,5,1961,57,A religious person,Female,Widowed,Homemaker
360071266,IDN,1,3,1,1,1,10,5,5,1988,29,A religious person,Male,Married,Self employed
360071267,IDN,1,3,1,1,3,7,5,9,1959,59,A religious person,Male,Married,Unemployed
360071268,IDN,1,1,1,1,10,10,10,8,1995,22,A religious person,Female,Married,Full time
360071269,IDN,1,1,2,2,2,8,6,4,1952,66,A religious person,Male,Married,Full time
360071270,IDN,1,3,3,1,5,5,3,5,1963,54,A religious person,Male,Married,Full time
360071271,IDN,1,3,4,1,10,10,10,10,1958,60,A religious person,Female,Married,Homemaker
360071272,IDN,1,2,1,1,9,9,8,10,1994,23,A religious person,Female,Single,Full time
360071273,IDN,1,1,1,1,5,5,5,5,1965,53,A religious person,Male,Married,Full time
360071274,IDN,1,2,1,1,3,7,7,6,1966,52,A religious person,Female,Married,Full time
360071275,IDN,2,3,1,3,2,5,6,-1,1942,76,A religious person,Male,Widowed,Retired/pensioned
360071276,IDN,1,1,1,1,8,5,10,8,1960,58,A religious person,Female,Married,Self employed
360071277,IDN,1,1,2,1,9,8,8,8,1960,58,A religious person,Male,Married,Self employed
360071278,IDN,1,1,1,1,8,8,8,8,1996,21,A religious person,Female,Married,Homemaker
360071279,IDN,1,1,2,1,8,6,8,8,1976,42,A religious person,Male,Married,Full time
360071280,IDN,1,2,1,1,8,8,3,7,1962,56,A religious person,Male,Married,Self employed
360071281,IDN,1,1,2,1,9,9,7,5,1984,34,A religious person,Male,Married,Self employed
360071282,IDN,1,1,1,1,10,7,6,7,1981,37,A religious person,Male,Married,Part time
360071283,IDN,1,2,2,1,8,7,6,-1,1998,19,A religious person,Male,Single,Full time
360071284,IDN,1,1,1,1,9,8,7,-1,1969,49,A religious person,Female,Married,Homemaker
360071285,IDN,1,1,1,1,8,8,8,5,1983,34,A religious person,Female,Living together as married,Self employed
360071286,IDN,1,2,1,1,10,4,3,4,1983,35,A religious person,Female,Married,Homemaker
360071287,IDN,1,1,2,1,8,9,8,-1,1997,20,A religious person,Female,Single,Student
360071288,IDN,1,2,1,1,10,1,8,-1,1980,38,A religious person,Female,Married,Homemaker
360071289,IDN,1,3,3,1,8,7,9,-1,1979,39,A religious person,Female,Married,Full time
360071290,IDN,1,2,1,1,8,10,9,6,1979,39,A religious person,Female,Married,Homemaker
360071291,IDN,1,1,1,1,10,8,8,-1,1965,53,A religious person,Female,Married,Full time
360071292,IDN,1,2,1,1,5,8,7,5,1990,28,A religious person,Female,Married,Full time
360071293,IDN,1,1,3,1,1,9,9,5,1965,52,A religious person,Male,Married,Part time
360071294,IDN,1,1,2,1,9,9,10,5,1974,43,A religious person,Female,Married,Full time
360071295,IDN,1,1,1,1,8,8,8,-1,1990,28,A religious person,Female,Married,Homemaker
360071296,IDN,1,1,2,1,7,7,7,-1,1963,54,A religious person,Female,Married,Part time
360071297,IDN,1,1,3,1,7,9,7,8,1963,55,A religious person,Female,Widowed,
360071298,IDN,1,1,1,1,8,8,8,-1,1994,24,A religious person,Female,Single,Full time
360071299,IDN,1,2,1,1,7,7,6,5,1972,46,A religious person,Female,Married,Part time
360071300,IDN,1,1,1,1,8,10,8,5,1998,19,A religious person,Female,Single,Part time
360071301,IDN,1,2,3,2,8,9,8,7,1953,65,A religious person,Female,Married,Homemaker
360071302,IDN,1,3,1,1,6,8,8,5,1992,25,A religious person,Female,Married,Part time
360071303,IDN,1,1,2,2,8,10,8,5,2000,18,Not a religious person,Female,Single,Unemployed
360071304,IDN,1,1,1,1,10,9,10,-1,1982,35,A religious person,Male,Married,Full time
360071305,IDN,1,2,1,1,7,8,4,-1,1968,49,A religious person,Female,Married,Homemaker
360071306,IDN,1,3,1,1,7,8,3,9,1987,31,A religious person,Female,Married,Part time
360071307,IDN,1,1,2,1,7,5,8,1,1995,23,A religious person,Female,Single,Full time
360071308,IDN,1,1,2,1,6,4,1,6,1979,39,A religious person,Female,Single,Unemployed
360071309,IDN,1,1,1,1,10,10,10,10,1963,55,A religious person,Female,Widowed,Full time
360071310,IDN,1,2,2,1,10,10,10,5,1956,62,A religious person,Male,Married,Full time
360071311,IDN,1,2,3,1,10,6,7,5,1957,61,A religious person,Male,Married,Full time
360071312,IDN,1,2,2,2,7,8,8,5,1999,18,Not a religious person,Female,Single,Student
360071313,IDN,1,1,1,1,10,6,7,5,1987,31,A religious person,Female,Married,Full time
360071314,IDN,1,2,1,1,7,8,9,7,1993,25,A religious person,Female,Single,Self employed
360071315,IDN,1,1,2,1,10,10,7,4,1956,62,A religious person,Male,Married,Unemployed
360071316,IDN,1,2,1,1,8,6,8,5,1964,54,A religious person,Male,Married,Self employed
360071317,IDN,1,1,1,1,10,10,10,6,1996,22,A religious person,Female,Single,Student
360071318,IDN,1,1,1,1,9,10,10,-1,1984,33,A religious person,Female,Married,Full time
360071319,IDN,1,1,2,1,10,10,10,10,1969,48,A religious person,Female,Married,Homemaker
360071320,IDN,1,2,2,1,8,7,7,7,1984,33,A religious person,Female,Married,Homemaker
360071321,IDN,1,2,1,1,8,8,6,6,1982,36,A religious person,Female,Married,Full time
360071322,IDN,1,1,1,1,9,8,8,5,1997,21,Not a religious person,Female,Single,Student
360071323,IDN,1,1,2,1,10,10,10,10,1952,65,A religious person,Male,Married,Retired/pensioned
360071324,IDN,1,1,1,1,10,5,5,7,1992,25,Not a religious person,Male,Single,Full time
360071325,IDN,1,2,3,1,1,10,10,10,1956,61,A religious person,Male,Widowed,Self employed
360071326,IDN,1,1,1,1,10,8,9,5,1981,37,A religious person,Female,Married,Full time
360071327,IDN,1,1,2,1,8,8,8,6,1995,23,A religious person,Female,Divorced,Full time
360071328,IDN,1,3,1,1,8,7,5,5,1995,23,A religious person,Female,Single,Full time
360071329,IDN,1,1,1,1,8,9,8,-1,1985,32,A religious person,Female,Single,Full time
360071330,IDN,1,2,1,1,10,10,10,-1,1991,27,A religious person,Female,Married,Full time
360071331,IDN,1,2,2,1,10,10,10,-1,1975,43,A religious person,Male,Married,Self employed
360071332,IDN,1,2,1,1,8,6,8,-1,2000,18,A religious person,Female,Single,Student
360071333,IDN,1,3,3,1,9,8,8,8,1974,44,A religious person,Male,Married,Full time
360071334,IDN,1,2,1,1,6,8,6,7,1978,39,A religious person,Male,Married,Full time
360071335,IDN,1,2,1,1,8,8,7,6,1998,19,A religious person,Female,Single,Student
360071336,IDN,1,2,1,1,10,8,7,5,1997,21,A religious person,Female,Single,Student
360071337,IDN,1,2,1,1,8,8,7,5,1976,42,A religious person,Female,Married,Full time
360071338,IDN,1,1,1,1,6,9,8,5,1970,48,A religious person,Male,Married,Full time
360071339,IDN,1,2,2,1,8,7,7,5,1977,40,A religious person,Female,Married,Homemaker
360071340,IDN,1,2,1,1,8,8,8,5,1994,24,A religious person,Female,Single,Full time
360071341,IDN,1,1,1,1,8,10,10,8,1962,55,A religious person,Female,Married,Self employed
360071342,IDN,1,2,1,1,8,10,10,5,1985,33,A religious person,Female,Married,Self employed
360071343,IDN,1,3,2,3,10,8,8,8,2000,18,A religious person,Female,Single,Student
360071344,IDN,1,3,3,3,10,10,9,9,1999,20,A religious person,Male,Single,Student
360071345,IDN,1,1,1,1,10,10,7,10,1950,68,A religious person,Female,Widowed,Homemaker
360071346,IDN,1,2,2,1,8,9,8,-1,2000,18,A religious person,Female,Married,Self employed
360071347,IDN,1,2,1,1,7,4,8,-1,1999,18,A religious person,Female,Single,Student
360071348,IDN,1,2,2,1,8,7,6,-1,1998,20,Not a religious person,Female,Single,Student
360071349,IDN,1,1,1,1,8,7,6,7,1961,57,A religious person,Male,Widowed,Unemployed
360071350,IDN,1,1,2,1,9,8,8,10,1957,60,A religious person,Male,Married,Retired/pensioned
360071351,IDN,1,1,1,1,9,9,10,1,1971,47,A religious person,Male,Married,Part time
360071352,IDN,1,2,1,1,10,10,10,6,1984,34,A religious person,Female,Married,Part time
360071353,IDN,1,3,3,1,3,10,9,8,1993,25,A religious person,Male,Married,Full time
360071354,IDN,1,2,1,1,8,8,9,6,1984,33,A religious person,Female,Divorced,Full time
360071355,IDN,1,2,1,1,3,4,5,-1,1958,60,A religious person,Female,Divorced,Retired/pensioned
360071356,IDN,2,2,2,1,5,6,4,8,1952,66,A religious person,Male,Married,Self employed
360071357,IDN,1,3,2,1,5,4,3,6,1999,19,A religious person,Female,Married,Full time
360071358,IDN,1,1,1,1,9,10,10,-1,1992,26,A religious person,Female,Married,Self employed
360071359,IDN,1,1,1,1,8,8,9,5,1982,35,A religious person,Male,Married,Full time
360071360,IDN,1,1,1,1,6,4,2,10,1982,35,A religious person,Female,Widowed,Full time
360071361,IDN,1,2,2,1,9,5,5,7,1991,27,A religious person,Female,Divorced,Self employed
360071362,IDN,1,1,1,1,3,5,1,3,1993,24,A religious person,Male,Divorced,Full time
360071363,IDN,1,1,1,1,7,8,8,7,1997,20,A religious person,Male,Single,Full time
360071364,IDN,1,3,4,1,10,5,3,10,1949,69,A religious person,Male,Widowed,Full time
360071365,IDN,1,2,4,1,10,5,6,3,1973,45,A religious person,Female,Married,Self employed
360071366,IDN,1,2,1,1,8,8,5,7,1994,24,A religious person,Female,Married,Homemaker
360071367,IDN,1,2,2,1,9,9,5,9,1966,53,A religious person,Female,Married,Homemaker
360071368,IDN,1,1,1,1,4,8,3,2,1975,43,A religious person,Female,Married,Self employed
360071369,IDN,1,3,2,1,5,4,2,-1,1972,45,A religious person,Female,Widowed,Full time
360071370,IDN,1,3,1,1,8,10,8,5,1997,20,A religious person,Male,Single,Full time
360071371,IDN,2,1,3,2,6,3,3,3,1974,45,A religious person,Male,Married,Full time
360071372,IDN,1,2,1,1,7,8,7,5,1998,20,Not a religious person,Female,Single,Part time
360071373,IDN,1,1,1,1,10,8,8,10,1973,44,A religious person,Male,Married,Self employed
360071374,IDN,2,2,1,1,3,3,3,2,1975,42,A religious person,Male,Married,Full time
360071375,IDN,1,1,1,1,8,6,6,6,1953,64,Not a religious person,Male,Married,Retired/pensioned
360071376,IDN,1,3,3,2,5,7,7,4,1962,55,A religious person,Male,Married,Self employed
360071377,IDN,1,1,1,1,1,10,8,-1,1964,53,A religious person,Male,Married,Self employed
360071378,IDN,1,2,1,1,8,8,5,6,1980,38,A religious person,Male,Married,Self employed
360071379,IDN,2,1,1,1,3,5,8,5,1963,54,A religious person,Male,Married,Self employed
360071380,IDN,1,2,1,1,10,8,7,-1,1961,58,A religious person,Male,Married,Self employed
360071381,IDN,1,3,2,1,3,4,1,10,1948,70,A religious person,Male,Widowed,Self employed
360071382,IDN,2,2,2,1,9,8,1,8,1999,18,A religious person,Female,Married,Homemaker
360071383,IDN,1,1,1,1,6,7,4,6,1972,46,A religious person,Female,Married,Full time
360071384,IDN,1,2,3,1,8,4,1,8,1973,45,A religious person,Male,Married,Full time
360071385,IDN,1,1,2,1,10,10,8,6,1974,44,A religious person,Male,Married,Full time
360071386,IDN,1,2,2,1,6,5,3,5,1956,62,A religious person,Male,Married,Part time
360071387,IDN,1,2,2,1,5,3,5,10,1938,80,A religious person,Male,Married,Self employed
360071388,IDN,1,1,2,1,7,7,6,7,1995,23,A religious person,Male,Single,Unemployed
360071389,IDN,1,3,2,1,8,9,3,-1,1976,42,A religious person,Male,Married,Full time
360071390,IDN,1,2,2,1,1,5,1,-1,1944,74,A religious person,Male,Widowed,Unemployed
360071391,IDN,1,3,1,2,8,9,6,-1,1980,38,A religious person,Female,Married,Self employed
360071392,IDN,1,1,2,1,7,9,9,5,1991,27,A religious person,Female,Married,Homemaker
360071393,IDN,1,1,1,1,8,9,9,2,1989,29,A religious person,Female,Married,Self employed
360071394,IDN,1,2,1,1,7,7,3,7,1971,47,A religious person,Male,Married,Part time
360071395,IDN,1,2,2,1,8,7,3,6,1970,48,A religious person,Male,Married,Full time
360071396,IDN,1,2,1,1,10,8,5,-1,1980,38,A religious person,Female,Married,Homemaker
360071397,IDN,1,2,1,1,7,7,8,-1,1974,44,A religious person,Male,Married,Full time
360071398,IDN,1,3,3,1,8,7,8,8,1978,40,A religious person,Female,Married,Homemaker
360071399,IDN,1,1,1,1,10,10,8,5,1976,42,A religious person,Male,Married,Full time
360071400,IDN,1,2,1,1,5,4,6,6,1997,21,A religious person,Female,Married,Part time
360071401,IDN,1,2,1,1,7,8,9,8,1982,36,A religious person,Male,Widowed,Self employed
360071402,IDN,1,1,3,1,10,8,10,10,1978,40,A religious person,Female,Married,Part time
360071403,IDN,1,1,1,1,8,8,7,5,1989,29,A religious person,Female,Married,Other
360071404,IDN,2,2,3,3,10,10,10,10,1958,60,A religious person,Female,Divorced,Homemaker
360071405,IDN,1,2,2,1,10,3,2,10,1980,38,A religious person,Female,Divorced,Full time
360071406,IDN,1,2,3,1,10,10,9,10,1968,50,A religious person,Male,Married,Unemployed
360071407,IDN,1,1,1,1,10,10,10,10,1959,59,A religious person,Female,Widowed,Other
360071408,IDN,1,2,2,1,6,8,8,6,1981,37,A religious person,Female,Married,Part time
360071409,IDN,1,1,1,1,5,8,5,5,1967,51,A religious person,Male,Married,Part time
360071410,IDN,1,2,1,1,10,8,8,10,1957,60,A religious person,Male,Married,Self employed
360071411,IDN,1,1,2,1,10,10,5,4,1979,39,A religious person,Female,Married,Homemaker
360071412,IDN,2,2,2,1,10,10,10,10,1950,68,A religious person,Male,Married,Full time
360071413,IDN,1,2,1,1,9,7,8,1,1949,69,A religious person,Male,Married,Self employed
360071414,IDN,1,2,3,1,6,10,9,3,1980,38,A religious person,Male,Married,Full time
360071415,IDN,1,1,3,1,8,8,6,9,1988,30,Not a religious person,Male,Single,Unemployed
360071416,IDN,1,1,3,1,10,5,5,5,1971,47,,Male,Married,Full time
360071417,IDN,1,2,3,1,9,10,1,3,1965,53,A religious person,Female,Married,Homemaker
360071418,IDN,1,2,2,1,7,7,6,5,1978,40,A religious person,Female,Married,Full time
360071419,IDN,1,1,2,1,8,8,6,5,1980,38,A religious person,Male,Married,Self employed
360071420,IDN,1,2,4,1,5,10,6,1,1956,62,A religious person,Female,Married,Full time
360071421,IDN,1,1,1,1,10,10,9,8,1968,50,A religious person,Male,Married,Part time
360071422,IDN,1,2,1,1,8,8,4,6,1999,19,A religious person,Male,Single,
360071423,IDN,1,1,3,1,1,1,5,-1,1965,53,A religious person,Male,Divorced,Full time
360071424,IDN,1,2,2,1,10,8,8,8,1990,28,A religious person,Female,Married,Homemaker
360071425,IDN,1,1,1,1,8,6,6,5,1980,38,A religious person,Male,Married,Self employed
360071426,IDN,1,2,2,1,10,7,5,-1,1983,35,A religious person,Female,Married,Part time
360071427,IDN,1,1,1,1,9,9,5,5,1977,41,Not a religious person,Female,Married,Full time
360071428,IDN,1,2,2,1,7,7,6,-2,1958,60,A religious person,Male,Married,Retired/pensioned
360071429,IDN,1,1,3,1,8,9,4,8,1958,60,A religious person,Male,Married,Part time
360071430,IDN,1,1,1,1,-1,10,10,-1,1959,59,A religious person,Male,Married,Self employed
360071431,IDN,1,1,1,1,10,10,5,10,1959,59,A religious person,Male,Married,Self employed
360071432,IDN,1,1,2,1,5,1,10,1,1995,23,A religious person,Male,Single,Part time
360071433,IDN,1,1,1,1,1,5,10,5,1965,53,A religious person,Female,Married,Self employed
360071434,IDN,1,1,1,1,10,4,5,5,1985,33,A religious person,Female,Divorced,Full time
360071435,IDN,1,1,3,1,2,10,10,10,1971,47,A religious person,Female,Married,Self employed
360071436,IDN,1,3,1,1,10,10,6,5,1979,38,A religious person,Female,Married,Homemaker
360071437,IDN,1,2,2,1,5,8,8,7,1987,31,A religious person,Female,Married,Unemployed
360071438,IDN,1,1,3,1,10,10,8,10,1963,54,A religious person,Female,Married,Self employed
360071439,IDN,1,4,2,2,10,10,7,1,1973,45,A religious person,Female,Married,Self employed
360071440,IDN,1,2,1,1,4,5,4,10,1987,31,A religious person,Female,Married,Self employed
360071441,IDN,1,1,2,1,9,9,8,10,1952,66,A religious person,Female,Widowed,Homemaker
360071442,IDN,1,2,2,2,7,7,7,5,1993,25,Not a religious person,Male,Single,Full time
360071443,IDN,1,3,4,1,1,10,10,5,1980,37,A religious person,Male,Married,Self employed
360071444,IDN,1,2,1,1,10,10,10,10,1970,48,A religious person,Female,Married,Self employed
360071445,IDN,1,1,3,1,9,2,1,1,1976,42,A religious person,Male,Married,Full time
360071446,IDN,1,2,3,1,7,7,7,7,1956,62,A religious person,Female,Married,Self employed
360071447,IDN,1,2,2,1,5,5,5,5,1976,42,A religious person,Male,Married,Full time
360071448,IDN,1,2,3,1,5,8,8,5,1993,24,A religious person,Female,Married,Homemaker
360071449,IDN,1,1,1,1,6,6,6,-1,1971,47,A religious person,Male,Married,Full time
360071450,IDN,1,1,1,1,8,8,8,6,1986,32,Not a religious person,Female,Married,Unemployed
360071451,IDN,1,2,1,1,10,10,10,5,1952,66,A religious person,Male,Widowed,Self employed
360071452,IDN,1,1,2,1,7,5,5,9,1985,33,A religious person,Male,Single,Part time
360071453,IDN,1,2,3,1,8,9,5,6,1970,48,A religious person,Male,Married,Self employed
360071454,IDN,1,3,4,1,4,7,7,9,1965,52,A religious person,Female,Married,Part time
360071455,IDN,1,1,3,1,10,5,5,-1,1963,55,A religious person,Male,Married,Self employed
360071456,IDN,1,2,1,1,10,9,8,-1,1980,38,A religious person,Female,Married,Homemaker
360071457,IDN,1,2,2,1,1,10,10,1,1978,40,A religious person,Male,Married,Full time
360071458,IDN,1,3,3,1,5,7,10,1,1966,51,A religious person,Male,Married,Part time
360071459,IDN,2,1,1,1,7,1,10,10,1955,63,A religious person,Female,Divorced,Self employed
360071460,IDN,1,1,1,2,10,10,10,8,1986,32,A religious person,Female,Married,Self employed
360071461,IDN,1,1,2,1,6,6,5,6,1986,32,A religious person,Male,Married,Part time
360071462,IDN,1,1,1,1,8,9,9,5,1980,37,A religious person,Female,Married,Homemaker
360071463,IDN,1,2,1,1,9,9,9,6,1984,34,A religious person,Female,Married,Self employed
360071464,IDN,1,1,2,1,10,8,7,4,1963,55,A religious person,Female,Widowed,Self employed
360071465,IDN,1,2,1,1,10,10,10,5,1972,46,A religious person,Female,Married,Homemaker
360071466,IDN,1,2,1,2,10,8,8,5,1989,28,A religious person,Male,Single,Full time
360071467,IDN,1,1,1,1,8,7,8,4,1969,49,A religious person,Female,Married,Self employed
360071468,IDN,1,2,1,1,5,6,6,5,1985,33,A religious person,Female,Married,Homemaker
360071469,IDN,1,3,3,1,10,6,6,1,1991,27,A religious person,Male,Married,Full time
360071470,IDN,1,2,2,1,10,7,3,-1,1987,31,A religious person,Male,Married,Full time
360071471,IDN,1,3,3,1,6,4,5,8,1953,65,A religious person,Female,Married,Self employed
360071472,IDN,1,1,2,1,7,7,6,-1,1958,60,A religious person,Female,Widowed,Part time
360071473,IDN,1,2,2,1,10,8,8,1,1954,64,A religious person,Male,Married,Self employed
360071474,IDN,1,2,1,1,3,4,4,-1,1959,59,A religious person,Female,Married,Self employed
360071475,IDN,1,2,2,1,10,1,1,1,1980,37,A religious person,Male,Single,Part time
360071476,IDN,2,1,1,2,8,7,7,7,1948,70,A religious person,Male,Widowed,Self employed
360071477,IDN,1,1,1,1,8,8,8,5,1986,31,Not a religious person,Male,Married,Full time
360071478,IDN,1,2,1,1,10,10,10,-1,1948,70,A religious person,Female,Widowed,Self employed
360071479,IDN,1,2,1,1,6,7,7,8,1986,32,A religious person,Male,Married,Self employed
360071480,IDN,1,2,1,1,4,5,7,8,1983,34,A religious person,Female,Married,Full time
360071481,IDN,1,1,2,1,10,6,8,2,1971,47,A religious person,Male,Married,Full time
360071482,IDN,1,1,1,1,10,9,10,-1,1978,39,A religious person,Female,Married,Full time
360071483,IDN,1,2,3,1,7,9,6,2,1966,51,A religious person,Female,Married,Part time
360071484,IDN,1,3,2,1,7,6,4,5,1987,31,A religious person,Male,Married,Full time
360071485,IDN,1,2,1,1,8,8,7,9,1999,19,A religious person,Female,Single,Unemployed
360071486,IDN,1,1,1,1,7,8,7,-1,1979,38,A religious person,Male,Married,Full time
360071487,IDN,1,2,1,1,8,5,9,1,1989,28,A religious person,Female,Married,Homemaker
360071488,IDN,1,1,1,1,10,6,7,6,1985,33,A religious person,Female,Married,Self employed
360071489,IDN,1,1,2,1,7,8,5,6,1954,63,A religious person,Female,Widowed,Self employed
360071490,IDN,1,1,1,1,10,10,9,-1,1960,57,A religious person,Male,Married,Self employed
360071491,IDN,1,3,3,1,5,8,6,5,1953,65,A religious person,Female,Married,Self employed
360071492,IDN,1,2,2,1,5,6,4,2,1956,62,A religious person,Female,Widowed,Part time
360071493,IDN,1,2,1,1,9,10,10,6,1981,37,A religious person,Female,Married,Self employed
